-3.20036	-16.95
-3.19809	-16.9
-3.19581	-16.85
-3.19353	-16.8
-3.19124	-16.75
-3.18895	-16.7
-3.18666	-16.65
-3.18436	-16.6
-3.18206	-16.55
-3.17975	-16.5
-3.17744	-16.45
-3.17512	-16.4
-3.1728	-16.35
-3.17047	-16.3
-3.16815	-16.25
-3.16581	-16.2
-3.16347	-16.15
-3.16113	-16.1
-3.15879	-16.05
-3.15643	-16
-3.15408	-15.95
-3.15172	-15.9
-3.14936	-15.85
-3.14699	-15.8
-3.14461	-15.75
-3.14224	-15.7
-3.13986	-15.65
-3.13747	-15.6
-3.13508	-15.55
-3.13269	-15.5
-3.13029	-15.45
-3.12788	-15.4
-3.12548	-15.35
-3.12306	-15.3
-3.12065	-15.25
-3.11823	-15.2
-3.1158	-15.15
-3.11337	-15.1
-3.11094	-15.05
-3.1085	-15
-3.10605	-14.95
-3.10361	-14.9
-3.10115	-14.85
-3.0987	-14.8
-3.09624	-14.75
-3.09377	-14.7
-3.0913	-14.65
-3.08883	-14.6
-3.08635	-14.55
-3.08387	-14.5
-3.08138	-14.45
-3.07889	-14.4
-3.07639	-14.35
-3.07389	-14.3
-3.07139	-14.25
-3.06888	-14.2
-3.06636	-14.15
-3.06384	-14.1
-3.06132	-14.05
-3.05879	-14
-3.05626	-13.95
-3.05372	-13.9
-3.05118	-13.85
-3.04864	-13.8
-3.04609	-13.75
-3.04353	-13.7
-3.04098	-13.65
-3.03841	-13.6
-3.03585	-13.55
-3.03327	-13.5
-3.0307	-13.45
-3.02812	-13.4
-3.02553	-13.35
-3.02294	-13.3
-3.02035	-13.25
-3.01775	-13.2
-3.01514	-13.15
-3.01253	-13.1
-3.00992	-13.05
-3.00731	-13
-3.00468	-12.95
-3.00206	-12.9
-2.99943	-12.85
-2.99679	-12.8
-2.99415	-12.75
-2.99151	-12.7
-2.98886	-12.65
-2.98621	-12.6
-2.98355	-12.55
-2.98089	-12.5
-2.97822	-12.45
-2.97555	-12.4
-2.97288	-12.35
-2.9702	-12.3
-2.96751	-12.25
-2.96482	-12.2
-2.96213	-12.15
-2.95943	-12.1
-2.95673	-12.05
-2.95402	-12
-2.95131	-11.95
-2.94859	-11.9
-2.94587	-11.85
-2.94315	-11.8
-2.94042	-11.75
-2.93769	-11.7
-2.93495	-11.65
-2.9322	-11.6
-2.92946	-11.55
-2.9267	-11.5
-2.92395	-11.45
-2.92119	-11.4
-2.91842	-11.35
-2.91565	-11.3
-2.91288	-11.25
-2.9101	-11.2
-2.90731	-11.15
-2.90452	-11.1
-2.90173	-11.05
-2.89893	-11
-2.89613	-10.95
-2.89332	-10.9
-2.89051	-10.85
-2.8877	-10.8
-2.88488	-10.75
-2.88205	-10.7
-2.87922	-10.65
-2.87639	-10.6
-2.87355	-10.55
-2.87071	-10.5
-2.86786	-10.45
-2.86501	-10.4
-2.86215	-10.35
-2.85929	-10.3
-2.85643	-10.25
-2.85356	-10.2
-2.85068	-10.15
-2.8478	-10.1
-2.84492	-10.05
-2.84203	-10
-2.83914	-9.95
-2.83624	-9.9
-2.83334	-9.85
-2.83043	-9.8
-2.82752	-9.75
-2.82461	-9.7
-2.82169	-9.65
-2.81876	-9.6
-2.81583	-9.55
-2.8129	-9.5
-2.80996	-9.45
-2.80702	-9.4
-2.80407	-9.35
-2.80112	-9.3
-2.79817	-9.25
-2.7952	-9.2
-2.79224	-9.15
-2.78927	-9.1
-2.7863	-9.05
-2.78332	-9
-2.78033	-8.95
-2.77735	-8.9
-2.77435	-8.85
-2.77136	-8.8
-2.76835	-8.75
-2.76535	-8.7
-2.76234	-8.65
-2.75932	-8.6
-2.7563	-8.55
-2.75328	-8.5
-2.75025	-8.45
-2.74722	-8.4
-2.74418	-8.35
-2.74114	-8.3
-2.73809	-8.25
-2.73504	-8.2
-2.73199	-8.15
-2.72893	-8.1
-2.72586	-8.05
-2.72279	-8
-2.71972	-7.95
-2.71664	-7.9
-2.71356	-7.85
-2.71047	-7.8
-2.70738	-7.75
-2.70428	-7.7
-2.70118	-7.65
-2.69808	-7.6
-2.69497	-7.55
-2.69185	-7.5
-2.68873	-7.45
-2.68561	-7.4
-2.68248	-7.35
-2.67935	-7.3
-2.67621	-7.25
-2.67307	-7.2
-2.66993	-7.15
-2.66678	-7.1
-2.66362	-7.05
-2.66046	-7
-2.6573	-6.95
-2.65413	-6.9
-2.65096	-6.85
-2.64778	-6.8
-2.6446	-6.75
-2.64141	-6.7
-2.63822	-6.65
-2.63503	-6.6
-2.63183	-6.55
-2.62862	-6.5
-2.62542	-6.45
-2.6222	-6.4
-2.61899	-6.35
-2.61576	-6.3
-2.61254	-6.25
-2.60931	-6.2
-2.60607	-6.15
-2.60283	-6.1
-2.59959	-6.05
-2.59634	-6
-2.59309	-5.95
-2.58983	-5.9
-2.58657	-5.85
-2.5833	-5.8
-2.58003	-5.75
-2.57676	-5.7
-2.57348	-5.65
-2.57019	-5.6
-2.5669	-5.55
-2.56361	-5.5
-2.56032	-5.45
-2.55701	-5.4
-2.55371	-5.35
-2.5504	-5.3
-2.54708	-5.25
-2.54376	-5.2
-2.54044	-5.15
-2.53711	-5.1
-2.53378	-5.05
-2.53044	-5
-2.5271	-4.95
-2.52376	-4.9
-2.52041	-4.85
-2.51705	-4.8
-2.51369	-4.75
-2.51033	-4.7
-2.50696	-4.65
-2.50359	-4.6
-2.50022	-4.55
-2.49684	-4.5
-2.49345	-4.45
-2.49006	-4.4
-2.48667	-4.35
-2.48327	-4.3
-2.47987	-4.25
-2.47646	-4.2
-2.47305	-4.15
-2.46964	-4.1
-2.46622	-4.05
-2.46279	-4
-2.45936	-3.95
-2.45593	-3.9
-2.45249	-3.85
-2.44905	-3.8
-2.44561	-3.75
-2.44216	-3.7
-2.4387	-3.65
-2.43525	-3.6
-2.43178	-3.55
-2.42832	-3.5
-2.42485	-3.45
-2.42137	-3.4
-2.41789	-3.35
-2.41441	-3.3
-2.41092	-3.25
-2.40743	-3.2
-2.40393	-3.15
-2.40043	-3.1
-2.39692	-3.05
-2.39341	-3
-2.3899	-2.95
-2.38638	-2.9
-2.38286	-2.85
-2.37933	-2.8
-2.3758	-2.75
-2.37227	-2.7
-2.36873	-2.65
-2.36518	-2.6
-2.36164	-2.55
-2.35809	-2.5
-2.35453	-2.45
-2.35097	-2.4
-2.3474	-2.35
-2.34384	-2.3
-2.34026	-2.25
-2.33669	-2.2
-2.33311	-2.15
-2.32952	-2.1
-2.32593	-2.05
-2.32234	-2
-2.31874	-1.95
-2.31514	-1.9
-2.31153	-1.85
-2.30792	-1.8
-2.30431	-1.75
-2.30069	-1.7
-2.29707	-1.65
-2.29344	-1.6
-2.28981	-1.55
-2.28618	-1.5
-2.28254	-1.45
-2.27889	-1.4
-2.27525	-1.35
-2.2716	-1.3
-2.26794	-1.25
-2.26428	-1.2
-2.26062	-1.15
-2.25695	-1.1
-2.25328	-1.05
-2.24956	-1
-2.24588	-0.95
-2.2422	-0.9
-2.23852	-0.85
-2.23483	-0.8
-2.23113	-0.75
-2.22744	-0.7
-2.22373	-0.65
-2.22003	-0.6
-2.21632	-0.55
-2.2126	-0.5
-2.20889	-0.45
-2.20516	-0.4
-2.20144	-0.35
-2.19771	-0.3
-2.19398	-0.25
-2.19024	-0.2
-2.1865	-0.15
-2.18275	-0.1
-2.179	-0.05
-2.17525	0
-2.17149	0.05
-2.16773	0.1
-2.16397	0.15
-2.1602	0.2
-2.15643	0.25
-2.15265	0.3
-2.14887	0.35
-2.14508	0.4
-2.1413	0.45
-2.1375	0.5
-2.13371	0.55
-2.12991	0.6
-2.12611	0.65
-2.1223	0.7
-2.11849	0.75
-2.11467	0.8
-2.11085	0.85
-2.10703	0.9
-2.10321	0.95
-2.09938	1
-2.09554	1.05
-2.0917	1.1
-2.08786	1.15
-2.08402	1.2
-2.08017	1.25
-2.07632	1.3
-2.07246	1.35
-2.0686	1.4
-2.06474	1.45
-2.06087	1.5
-2.057	1.55
-2.05312	1.6
-2.04924	1.65
-2.04536	1.7
-2.04148	1.75
-2.03759	1.8
-2.03369	1.85
-2.0298	1.9
-2.0259	1.95
-2.02199	2
-2.01808	2.05
-2.01417	2.1
-2.01026	2.15
-2.00634	2.2
-2.00242	2.25
-1.99849	2.3
-1.99456	2.35
-1.99063	2.4
-1.98669	2.45
-1.98275	2.5
-1.97881	2.55
-1.97486	2.6
-1.97091	2.65
-1.96695	2.7
-1.963	2.75
-1.95903	2.8
-1.95507	2.85
-1.9511	2.9
-1.94713	2.95
-1.94315	3
-1.93917	3.05
-1.93519	3.1
-1.93121	3.15
-1.92722	3.2
-1.92322	3.25
-1.91923	3.3
-1.91523	3.35
-1.91122	3.4
-1.90722	3.45
-1.90321	3.5
-1.8992	3.55
-1.89518	3.6
-1.89116	3.65
-1.88713	3.7
-1.88311	3.75
-1.87908	3.8
-1.87504	3.85
-1.87101	3.9
-1.86697	3.95
-1.86292	4
-1.85888	4.05
-1.85483	4.1
-1.85077	4.15
-1.84672	4.2
-1.84266	4.25
-1.83859	4.3
-1.83453	4.35
-1.83046	4.4
-1.82638	4.45
-1.82231	4.5
-1.81823	4.55
-1.81414	4.6
-1.81006	4.65
-1.80597	4.7
-1.80188	4.75
-1.79778	4.8
-1.79368	4.85
-1.78958	4.9
-1.78547	4.95
-1.78137	5
-1.77725	5.05
-1.77314	5.1
-1.76902	5.15
-1.7649	5.2
-1.76078	5.25
-1.75665	5.3
-1.75252	5.35
-1.74839	5.4
-1.74425	5.45
-1.74011	5.5
-1.73597	5.55
-1.73182	5.6
-1.72767	5.65
-1.72352	5.7
-1.71937	5.75
-1.71521	5.8
-1.71105	5.85
-1.70689	5.9
-1.70272	5.95
-1.69855	6
-1.69438	6.05
-1.6902	6.1
-1.68602	6.15
-1.68184	6.2
-1.67766	6.25
-1.67347	6.3
-1.66928	6.35
-1.66509	6.4
-1.66089	6.45
-1.65669	6.5
-1.65249	6.55
-1.64829	6.6
-1.64408	6.65
-1.63987	6.7
-1.63566	6.75
-1.63144	6.8
-1.62722	6.85
-1.623	6.9
-1.61878	6.95
-1.61455	7
-1.61032	7.05
-1.60609	7.1
-1.60185	7.15
-1.59762	7.2
-1.59338	7.25
-1.58913	7.3
-1.58489	7.35
-1.58064	7.4
-1.57639	7.45
-1.57213	7.5
-1.56788	7.55
-1.56362	7.6
-1.55936	7.65
-1.55509	7.7
-1.55082	7.75
-1.54655	7.8
-1.54228	7.85
-1.53801	7.9
-1.53373	7.95
-1.52945	8
-1.52516	8.05
-1.52088	8.1
-1.51659	8.15
-1.5123	8.2
-1.50801	8.25
-1.50371	8.3
-1.49941	8.35
-1.49511	8.4
-1.49081	8.45
-1.48651	8.5
-1.4822	8.55
-1.47789	8.6
-1.47358	8.65
-1.46926	8.7
-1.46494	8.75
-1.46062	8.8
-1.4563	8.85
-1.45198	8.9
-1.44765	8.95
-1.44332	9
-1.43899	9.05
-1.43465	9.1
-1.43032	9.15
-1.42598	9.2
-1.42164	9.25
-1.41729	9.3
-1.41295	9.35
-1.4086	9.4
-1.40425	9.45
-1.3999	9.5
-1.39554	9.55
-1.39119	9.6
-1.38683	9.65
-1.38246	9.7
-1.3781	9.75
-1.37374	9.8
-1.36937	9.85
-1.365	9.9
-1.36062	9.95
-1.35625	10
-1.35187	10.05
-1.34749	10.1
-1.34311	10.15
